user_id,segment,reward_amount,avg_session_time,retention_30d,reward_dependency_score
70321,reward_hunter,20.2,16.78,1,70
70322,reward_hunter,14.0,10.13,0,79
70323,genuine_gamer,5.6,90.22,1,23
70324,casual_user,10.06,19.72,0,51
70325,reward_hunter,27.77,9.87,0,77
70326,genuine_gamer,4.73,90.19,1,34
70327,genuine_gamer,4.54,46.24,1,12
70328,casual_user,8.32,41.58,0,56
70329,genuine_gamer,5.49,52.89,1,29
70330,genuine_gamer,5.81,53.74,1,10
70331,casual_user,12.67,24.34,0,50
70332,genuine_gamer,5.26,75.94,1,17
70333,casual_user,11.48,30.52,1,49
70334,genuine_gamer,7.86,53.84,1,35
70335,genuine_gamer,2.03,80.64,1,27
70336,reward_hunter,24.92,19.22,1,88
70337,casual_user,12.07,36.89,0,40
70338,reward_hunter,16.06,7.59,0,78
70339,genuine_gamer,4.93,35.9,1,26
70340,genuine_gamer,5.25,103.85,0,13
70341,genuine_gamer,8.3,100.88,1,19
70342,reward_hunter,12.55,18.03,1,83
70343,casual_user,7.16,22.08,1,51
70344,reward_hunter,29.4,3.88,0,99
70345,reward_hunter,13.94,10.87,0,87
70346,genuine_gamer,8.01,67.38,1,39
70347,reward_hunter,11.09,7.32,0,83
70348,genuine_gamer,8.67,103.26,1,13
70349,casual_user,11.84,50.31,0,48
70350,casual_user,12.42,39.27,0,44
70351,genuine_gamer,2.69,115.13,1,13
70352,genuine_gamer,3.47,99.36,1,38
70353,casual_user,12.3,56.45,1,46
70354,casual_user,13.85,15.45,0,48
70355,genuine_gamer,9.85,47.56,1,28
70356,casual_user,7.19,32.32,1,64
70357,genuine_gamer,7.85,103.81,1,38
70358,casual_user,8.7,14.08,1,69
70359,casual_user,6.08,49.71,0,47
70360,reward_hunter,12.87,10.72,0,88
70361,reward_hunter,18.28,14.33,0,77
70362,reward_hunter,17.64,10.22,0,70
70363,genuine_gamer,3.33,33.67,0,10
70364,casual_user,5.87,53.76,1,53
70365,casual_user,5.31,33.91,1,63
70366,reward_hunter,29.83,17.0,1,94
70367,genuine_gamer,8.82,75.97,1,26
70368,casual_user,12.04,25.83,1,52
70369,casual_user,10.86,34.88,1,62
70370,genuine_gamer,6.92,89.9,1,29
70371,casual_user,6.77,17.58,0,63
70372,genuine_gamer,8.52,65.24,1,30
70373,genuine_gamer,3.46,109.18,1,29
70374,genuine_gamer,8.22,86.04,1,35
70375,genuine_gamer,4.39,68.74,1,33
70376,genuine_gamer,7.51,77.23,1,26
70377,casual_user,7.77,30.61,1,65
70378,reward_hunter,19.88,17.87,0,74
70379,casual_user,14.51,47.37,1,66
70380,genuine_gamer,7.07,41.22,1,12
70381,genuine_gamer,9.61,31.79,1,24
70382,casual_user,9.97,52.76,0,53
70383,reward_hunter,12.63,17.38,0,72
70384,genuine_gamer,9.43,53.57,0,27
70385,casual_user,13.82,46.57,1,56
70386,casual_user,5.3,50.65,1,66
70387,reward_hunter,25.49,17.86,1,72
70388,casual_user,9.6,37.53,0,52
70389,reward_hunter,22.36,10.34,0,95
70390,genuine_gamer,4.19,86.11,1,11
70391,genuine_gamer,7.24,41.17,0,18
70392,casual_user,5.85,59.87,0,65
70393,casual_user,5.0,46.2,1,60
70394,reward_hunter,26.41,14.26,0,83
70395,casual_user,9.83,34.52,0,43
70396,genuine_gamer,9.18,62.79,1,33
70397,casual_user,12.0,41.43,0,47
70398,casual_user,8.9,41.58,1,64
70399,reward_hunter,11.54,12.06,0,71
70400,reward_hunter,28.57,2.24,1,97
70401,genuine_gamer,4.02,98.51,1,13
70402,casual_user,7.27,38.27,1,64
70403,genuine_gamer,5.55,43.89,1,39
70404,genuine_gamer,2.42,70.7,0,30
70405,genuine_gamer,5.5,110.13,1,27
70406,reward_hunter,10.14,18.77,0,88
70407,reward_hunter,19.11,16.95,0,76
70408,genuine_gamer,7.32,66.96,0,13
70409,reward_hunter,28.56,7.33,0,94
70410,genuine_gamer,9.77,30.02,1,14
70411,casual_user,6.96,49.21,1,51
70412,casual_user,7.66,54.09,1,61
70413,casual_user,12.39,13.7,1,56
70414,genuine_gamer,6.71,47.87,1,14
70415,reward_hunter,27.41,12.54,1,83
70416,casual_user,11.56,48.12,1,60
70417,reward_hunter,26.11,11.71,0,86
70418,reward_hunter,14.17,13.98,0,80
70419,reward_hunter,12.46,19.57,0,70
70420,genuine_gamer,7.88,34.72,1,37
70421,reward_hunter,26.36,14.66,0,82
70422,reward_hunter,28.04,5.43,0,95
70423,genuine_gamer,4.79,111.31,1,29
70424,reward_hunter,10.88,12.41,0,80
70425,reward_hunter,29.58,14.73,1,94
70426,casual_user,12.88,53.49,0,43
70427,genuine_gamer,8.6,87.3,1,30
70428,genuine_gamer,7.45,93.17,1,31
70429,casual_user,11.13,36.86,0,46
70430,genuine_gamer,4.85,49.64,1,25
70431,genuine_gamer,3.23,72.5,0,17
70432,genuine_gamer,2.66,58.49,1,21
70433,reward_hunter,20.31,10.46,0,81
70434,casual_user,13.78,21.65,1,46
70435,casual_user,8.99,50.48,1,64
70436,reward_hunter,10.9,14.8,0,71
70437,genuine_gamer,3.92,59.66,1,39
70438,genuine_gamer,6.13,116.01,1,10
70439,genuine_gamer,8.96,97.46,1,14
70440,reward_hunter,22.15,10.92,1,96
70441,casual_user,6.9,44.79,1,56
70442,casual_user,6.94,22.7,1,54
70443,reward_hunter,16.22,17.12,0,70
70444,genuine_gamer,6.21,56.24,1,16
70445,casual_user,9.63,42.67,1,69
70446,genuine_gamer,5.6,96.88,0,34
70447,genuine_gamer,5.79,103.82,1,17
70448,genuine_gamer,2.67,61.34,0,35
70449,genuine_gamer,7.37,36.12,1,36
70450,genuine_gamer,5.59,54.22,1,38
70451,genuine_gamer,2.21,35.22,1,17
70452,reward_hunter,19.16,7.95,0,76
70453,genuine_gamer,4.65,106.7,1,28
70454,casual_user,11.43,25.61,1,64
70455,genuine_gamer,5.13,119.43,0,16
70456,genuine_gamer,2.87,52.09,1,17
70457,casual_user,10.87,56.26,0,53
70458,casual_user,8.2,28.42,0,54
70459,genuine_gamer,2.75,53.72,1,29
70460,casual_user,13.75,18.01,0,57
70461,genuine_gamer,9.42,83.31,1,38
70462,genuine_gamer,4.68,38.13,1,34
70463,casual_user,6.46,30.45,1,66
70464,casual_user,7.61,32.93,0,65
70465,genuine_gamer,6.19,100.02,0,31
70466,casual_user,6.97,57.46,0,64
70467,casual_user,8.12,42.47,1,52
70468,casual_user,12.13,59.09,0,40
70469,genuine_gamer,8.88,57.31,1,39
70470,reward_hunter,25.23,2.18,1,86
70471,genuine_gamer,9.49,57.71,1,21
70472,casual_user,8.29,47.62,1,52
70473,casual_user,7.55,43.23,1,44
70474,genuine_gamer,6.18,115.23,1,10
70475,reward_hunter,25.17,19.53,0,79
70476,reward_hunter,21.1,11.12,0,98
70477,casual_user,5.83,12.87,1,54
70478,genuine_gamer,7.74,114.1,1,11
70479,genuine_gamer,6.8,53.69,1,12
70480,reward_hunter,17.1,12.47,0,91
70481,genuine_gamer,2.65,88.45,1,15
70482,genuine_gamer,9.03,106.03,1,35
70483,genuine_gamer,7.22,40.93,0,33
70484,genuine_gamer,2.97,113.29,1,38
70485,genuine_gamer,2.32,94.71,1,11
70486,reward_hunter,21.57,16.44,0,99
70487,reward_hunter,16.26,2.03,0,86
70488,reward_hunter,17.37,8.5,0,83
70489,reward_hunter,22.19,4.42,1,91
70490,genuine_gamer,6.76,80.97,0,39
70491,reward_hunter,25.39,15.05,0,86
70492,genuine_gamer,6.41,69.22,1,21
70493,genuine_gamer,2.83,82.48,1,26
70494,genuine_gamer,6.5,87.44,0,21
70495,casual_user,12.96,58.09,0,66
70496,genuine_gamer,4.74,83.49,0,30
70497,casual_user,14.15,57.31,1,64
70498,genuine_gamer,7.4,41.08,1,32
70499,casual_user,12.14,40.65,0,63
70500,casual_user,14.32,49.73,1,66
70501,reward_hunter,10.74,19.41,0,88
70502,reward_hunter,27.04,7.27,0,81
70503,casual_user,10.63,24.84,1,69
70504,reward_hunter,16.5,11.56,0,97
70505,casual_user,13.81,22.85,0,62
70506,casual_user,5.22,30.24,1,54
70507,genuine_gamer,6.28,85.16,1,26
70508,genuine_gamer,7.43,49.7,1,16
70509,genuine_gamer,3.44,117.24,0,33
70510,casual_user,11.11,38.5,0,55
70511,casual_user,6.67,56.37,0,60
70512,genuine_gamer,3.67,78.05,1,11
70513,genuine_gamer,2.38,45.92,1,13
70514,genuine_gamer,7.74,46.99,1,37
70515,genuine_gamer,2.39,48.23,1,26
70516,casual_user,9.56,28.79,1,53
70517,genuine_gamer,9.81,50.14,1,17
70518,casual_user,11.27,50.44,1,68
70519,genuine_gamer,7.91,38.17,1,11
70520,genuine_gamer,8.02,92.3,1,15
70521,genuine_gamer,8.53,77.05,1,19
70522,genuine_gamer,2.63,109.49,1,34
70523,genuine_gamer,4.49,110.74,0,28
70524,genuine_gamer,2.82,61.45,1,10
70525,genuine_gamer,9.63,84.75,1,26
70526,casual_user,5.19,14.88,0,40
70527,genuine_gamer,6.53,36.38,1,34
70528,casual_user,14.23,17.25,1,65
70529,casual_user,8.43,47.22,1,61
70530,casual_user,5.83,23.16,0,48
70531,casual_user,14.87,38.57,1,60
70532,casual_user,14.38,32.07,0,57
70533,genuine_gamer,7.73,32.88,0,30
70534,genuine_gamer,3.03,36.06,1,35
70535,casual_user,7.51,44.45,1,49
70536,casual_user,7.06,30.19,1,53
70537,casual_user,5.68,54.98,1,57
70538,reward_hunter,23.18,2.49,0,89
70539,casual_user,7.48,36.95,0,49
70540,genuine_gamer,5.25,107.73,1,39
70541,casual_user,10.59,59.21,1,64
70542,reward_hunter,17.99,17.86,0,76
70543,casual_user,8.28,55.62,1,57
70544,reward_hunter,12.42,9.48,0,91
70545,genuine_gamer,3.34,88.17,1,12
70546,genuine_gamer,7.54,76.21,1,35
70547,genuine_gamer,5.72,51.72,1,34
70548,casual_user,6.68,47.64,1,52
70549,genuine_gamer,4.21,74.0,1,39
70550,casual_user,13.22,59.75,1,47
70551,genuine_gamer,5.55,50.52,0,30
70552,casual_user,13.89,30.43,1,49
70553,reward_hunter,24.92,3.47,0,84
70554,genuine_gamer,3.78,118.61,1,37
70555,genuine_gamer,2.14,107.59,1,22
70556,genuine_gamer,6.15,38.69,1,15
70557,genuine_gamer,6.23,68.48,1,22
70558,casual_user,9.97,58.51,1,52
70559,reward_hunter,29.64,7.25,0,92
70560,reward_hunter,24.1,18.0,0,73
70561,genuine_gamer,4.63,43.64,1,25
70562,genuine_gamer,5.01,94.15,1,35
70563,genuine_gamer,6.12,59.08,1,13
70564,genuine_gamer,7.05,75.46,1,10
70565,genuine_gamer,2.12,110.13,1,25
70566,genuine_gamer,6.03,95.7,1,35
70567,genuine_gamer,4.48,106.71,1,13
70568,casual_user,6.36,47.01,0,58
70569,casual_user,7.96,54.87,1,50
70570,genuine_gamer,8.56,31.47,1,10
70571,reward_hunter,24.76,16.76,1,95
70572,genuine_gamer,6.68,59.48,1,38
70573,casual_user,8.56,12.61,0,49
70574,casual_user,12.3,51.71,1,49
70575,genuine_gamer,6.41,82.9,1,13
70576,casual_user,11.3,43.43,1,41
70577,reward_hunter,10.43,5.76,1,89
70578,genuine_gamer,7.83,73.55,1,11
70579,casual_user,6.72,48.32,1,60
70580,genuine_gamer,4.47,82.98,0,33
70581,genuine_gamer,8.09,57.1,0,36
70582,genuine_gamer,8.84,85.93,1,34
70583,casual_user,6.89,16.15,0,61
70584,genuine_gamer,8.71,35.5,1,15
70585,genuine_gamer,9.68,117.54,0,23
70586,genuine_gamer,9.18,57.35,1,21
70587,genuine_gamer,7.68,50.06,0,39
70588,genuine_gamer,7.43,91.57,0,25
70589,casual_user,12.94,13.94,0,69
70590,reward_hunter,25.38,8.89,0,98
70591,casual_user,12.22,39.65,1,43
70592,casual_user,12.13,57.65,1,59
70593,reward_hunter,20.9,9.75,0,76
70594,casual_user,13.15,47.51,0,48
70595,genuine_gamer,6.47,81.06,1,11
70596,reward_hunter,15.24,9.21,0,86
70597,reward_hunter,12.41,6.97,0,97
70598,genuine_gamer,4.29,94.52,1,36
70599,casual_user,9.93,18.24,1,48
70600,casual_user,6.29,27.55,1,60
70601,casual_user,5.21,23.9,0,65
70602,reward_hunter,13.75,3.03,1,73
70603,casual_user,9.24,42.22,1,60
70604,casual_user,14.98,34.82,1,65
70605,reward_hunter,15.1,8.55,0,92
70606,genuine_gamer,2.08,61.14,1,35
70607,casual_user,10.02,40.25,0,57
70608,casual_user,7.59,31.96,0,49
70609,reward_hunter,29.52,14.78,0,80
70610,reward_hunter,13.85,18.18,0,91
70611,casual_user,13.06,53.41,0,63
70612,casual_user,10.95,36.36,0,44
70613,casual_user,8.47,57.62,1,67
70614,casual_user,10.52,41.18,1,51
70615,casual_user,12.48,23.53,1,45
70616,genuine_gamer,7.65,82.55,1,38
70617,casual_user,12.64,19.71,0,61
70618,genuine_gamer,6.82,46.69,1,36
70619,genuine_gamer,7.25,69.71,1,32
70620,casual_user,5.28,39.03,1,67
70621,reward_hunter,19.18,3.08,0,96
70622,reward_hunter,10.72,18.55,0,80
70623,casual_user,7.16,54.29,1,65
70624,reward_hunter,15.11,2.57,0,80
70625,casual_user,14.01,23.06,1,43
70626,genuine_gamer,7.22,45.0,1,20
70627,genuine_gamer,5.27,60.88,1,23
70628,casual_user,10.99,16.59,0,49
70629,genuine_gamer,8.27,35.16,1,18
70630,casual_user,9.87,22.3,0,62
70631,casual_user,9.62,40.36,1,65
70632,reward_hunter,15.06,14.77,0,83
70633,casual_user,12.92,45.76,1,64
70634,reward_hunter,21.34,12.5,0,98
70635,reward_hunter,17.51,3.99,0,82
70636,reward_hunter,21.44,3.18,0,70
70637,reward_hunter,25.66,8.39,0,79
70638,genuine_gamer,4.01,79.62,1,33
70639,reward_hunter,22.56,3.67,0,86
70640,genuine_gamer,6.47,104.74,0,36
70641,casual_user,6.02,18.47,0,51
70642,reward_hunter,14.82,14.11,0,87
70643,genuine_gamer,9.52,89.26,1,22
70644,reward_hunter,10.44,6.37,1,84
70645,reward_hunter,20.88,6.38,0,70
70646,reward_hunter,16.62,2.48,0,82
70647,reward_hunter,12.53,17.53,0,81
70648,genuine_gamer,3.75,31.65,1,35
70649,casual_user,13.98,32.62,1,41
70650,reward_hunter,22.32,18.98,0,76
70651,genuine_gamer,5.19,119.07,1,10
70652,reward_hunter,24.94,12.53,1,85
70653,genuine_gamer,3.31,61.14,1,29
70654,casual_user,5.66,58.97,1,64
70655,genuine_gamer,4.04,89.42,1,35
70656,genuine_gamer,4.53,35.2,1,10
70657,casual_user,12.2,39.88,1,68
70658,casual_user,13.54,45.35,1,64
70659,genuine_gamer,7.25,105.11,1,16
70660,genuine_gamer,7.95,72.48,1,17
70661,casual_user,5.85,41.23,0,60
70662,reward_hunter,20.98,2.62,0,83
70663,genuine_gamer,8.09,70.8,1,19
70664,casual_user,14.73,58.21,0,61
70665,genuine_gamer,4.35,65.76,1,24
70666,reward_hunter,26.66,8.53,0,74
70667,genuine_gamer,7.94,64.55,1,29
70668,genuine_gamer,9.19,112.36,1,32
70669,genuine_gamer,9.63,47.35,0,23
70670,reward_hunter,20.9,8.63,0,77
70671,reward_hunter,24.82,4.7,0,87
70672,reward_hunter,24.73,11.57,0,83
70673,casual_user,7.31,12.2,1,53
70674,genuine_gamer,2.78,73.46,1,28
70675,genuine_gamer,7.98,49.46,1,31
70676,reward_hunter,18.29,18.07,0,72
70677,casual_user,6.42,40.81,1,58
70678,casual_user,11.43,43.12,1,56
70679,casual_user,11.95,29.48,0,61
70680,genuine_gamer,2.52,63.6,1,34
70681,reward_hunter,17.22,4.69,0,84
70682,casual_user,6.62,35.04,0,51
70683,casual_user,6.6,42.45,1,46
70684,casual_user,11.97,23.39,1,53
70685,reward_hunter,27.71,9.37,1,87
70686,genuine_gamer,4.58,43.52,1,26
70687,genuine_gamer,6.56,59.29,1,22
70688,genuine_gamer,3.34,90.51,1,17
70689,genuine_gamer,4.09,110.85,0,32
70690,casual_user,11.34,19.52,1,52
70691,casual_user,9.27,34.26,0,44
70692,reward_hunter,23.58,19.59,0,94
70693,reward_hunter,22.18,19.68,1,76
70694,casual_user,12.73,48.19,0,43
70695,reward_hunter,18.88,14.93,1,95
70696,reward_hunter,16.17,16.12,0,71
70697,casual_user,13.02,17.73,1,59
70698,genuine_gamer,9.66,38.18,1,20
70699,genuine_gamer,3.36,116.33,1,10
70700,genuine_gamer,6.22,30.89,1,19
70701,reward_hunter,20.69,4.41,0,78
70702,casual_user,11.28,59.88,0,48
70703,reward_hunter,29.68,8.77,0,97
70704,reward_hunter,28.37,14.37,0,99
70705,casual_user,5.27,31.89,1,48
70706,genuine_gamer,9.15,93.28,1,36
70707,genuine_gamer,9.95,53.47,1,10
70708,reward_hunter,27.26,14.4,1,89
70709,casual_user,11.32,24.66,0,67
70710,casual_user,9.73,45.0,1,40
70711,genuine_gamer,6.33,82.38,1,19
70712,genuine_gamer,6.22,30.88,1,21
70713,genuine_gamer,9.98,34.86,1,39
70714,casual_user,7.51,19.91,1,50
70715,casual_user,12.94,49.98,1,54
70716,reward_hunter,19.21,11.72,0,95
70717,reward_hunter,26.8,18.35,0,78
70718,casual_user,7.04,23.5,1,64
70719,reward_hunter,27.48,8.74,0,82
70720,reward_hunter,27.62,15.55,0,97
70721,reward_hunter,29.4,4.49,0,75
70722,casual_user,5.54,58.05,0,54
70723,genuine_gamer,3.65,94.45,1,21
70724,genuine_gamer,5.91,64.59,1,21
70725,reward_hunter,20.21,8.92,0,85
70726,reward_hunter,13.97,12.73,0,98
70727,genuine_gamer,6.95,105.51,0,25
70728,genuine_gamer,4.22,68.65,1,16
70729,casual_user,6.86,25.12,1,54
70730,casual_user,5.23,14.08,0,49
70731,genuine_gamer,5.08,94.1,1,12
70732,reward_hunter,16.69,19.64,1,72
70733,genuine_gamer,7.52,75.19,0,31
70734,genuine_gamer,3.64,86.24,1,20
70735,reward_hunter,14.85,19.78,0,74
70736,reward_hunter,26.43,12.25,0,81
70737,casual_user,7.31,10.61,1,41
70738,reward_hunter,19.87,11.78,0,89
70739,reward_hunter,16.29,8.76,1,70
70740,genuine_gamer,6.55,67.26,1,24
70741,genuine_gamer,4.45,85.58,1,15
70742,genuine_gamer,2.36,95.71,1,24
70743,reward_hunter,21.39,17.21,0,86
70744,reward_hunter,25.81,5.26,0,88
70745,genuine_gamer,7.44,87.83,1,32
70746,casual_user,12.57,20.72,1,57
70747,casual_user,13.57,40.71,0,54
70748,genuine_gamer,3.87,49.77,1,32
70749,casual_user,12.67,40.23,0,54
70750,genuine_gamer,5.35,107.79,1,38
70751,genuine_gamer,5.73,81.83,1,27
70752,genuine_gamer,5.1,56.61,1,35
70753,reward_hunter,28.66,3.7,0,79
70754,reward_hunter,23.96,5.3,1,92
70755,reward_hunter,17.86,19.61,0,79
70756,reward_hunter,11.36,13.19,1,76
70757,genuine_gamer,5.95,59.76,1,19
70758,reward_hunter,25.21,9.7,0,72
70759,genuine_gamer,6.14,49.18,1,39
70760,reward_hunter,16.09,7.81,0,80
70761,casual_user,8.14,29.29,1,57
70762,genuine_gamer,2.84,113.88,1,11
70763,genuine_gamer,5.01,61.01,1,23
70764,casual_user,13.48,30.88,1,42
70765,casual_user,14.71,14.72,0,68
70766,casual_user,6.8,34.74,0,57
70767,reward_hunter,23.68,11.98,1,88
70768,genuine_gamer,3.68,81.16,1,29
70769,casual_user,6.3,59.06,1,45
70770,reward_hunter,27.92,6.79,0,71
70771,genuine_gamer,5.75,76.79,1,16
70772,genuine_gamer,5.34,88.2,1,35
70773,reward_hunter,17.37,6.13,0,95
70774,casual_user,11.5,19.9,1,42
70775,casual_user,10.54,26.57,1,42
70776,genuine_gamer,6.69,79.9,1,37
70777,genuine_gamer,7.66,62.1,1,33
70778,genuine_gamer,3.65,75.13,1,35
70779,genuine_gamer,2.38,43.83,1,21
70780,genuine_gamer,9.39,47.26,1,38
70781,genuine_gamer,6.8,71.25,1,36
70782,genuine_gamer,5.48,78.34,1,20
70783,reward_hunter,14.57,19.87,0,85
70784,genuine_gamer,3.79,76.01,1,30
70785,casual_user,7.24,17.07,1,51
70786,genuine_gamer,2.78,117.94,0,39
70787,casual_user,9.44,50.46,0,56
70788,genuine_gamer,9.26,56.45,1,18
70789,genuine_gamer,8.82,34.54,1,29
70790,reward_hunter,13.16,10.76,1,93
70791,casual_user,6.19,30.01,0,53
70792,genuine_gamer,2.93,87.58,1,16
70793,genuine_gamer,9.72,93.81,0,11
70794,casual_user,13.79,19.27,1,41
70795,casual_user,10.87,28.5,0,47
70796,genuine_gamer,9.71,115.18,1,15
70797,casual_user,6.57,33.38,0,51
70798,genuine_gamer,9.64,93.84,1,19
70799,casual_user,14.56,42.39,1,46
70800,reward_hunter,13.11,4.32,0,71
70801,genuine_gamer,3.5,69.18,1,17
70802,casual_user,7.0,20.42,1,67
70803,genuine_gamer,5.41,62.68,1,13
70804,genuine_gamer,9.69,87.77,1,14
70805,reward_hunter,15.41,19.97,0,76
70806,genuine_gamer,3.39,92.11,0,36
70807,casual_user,8.79,30.03,0,48
70808,genuine_gamer,5.72,61.88,1,35
70809,genuine_gamer,3.56,81.5,1,36
70810,casual_user,8.08,40.8,1,68
70811,casual_user,5.85,31.16,0,60
70812,reward_hunter,14.9,15.32,0,93
70813,casual_user,13.42,31.12,0,45
70814,casual_user,14.25,21.36,1,58
70815,reward_hunter,20.05,8.91,0,71
70816,casual_user,14.85,22.97,1,51
70817,reward_hunter,13.09,9.15,0,73
70818,casual_user,7.54,42.97,1,65
70819,genuine_gamer,9.61,116.79,1,20
70820,casual_user,10.67,52.28,1,59
70821,casual_user,12.75,55.88,1,58
70822,genuine_gamer,6.32,82.91,1,33
70823,genuine_gamer,9.47,41.9,1,17
70824,casual_user,5.94,32.19,1,58
70825,reward_hunter,14.81,9.65,0,77
70826,genuine_gamer,8.4,55.43,0,15
70827,genuine_gamer,6.95,54.44,1,15
70828,reward_hunter,25.0,5.42,0,72
70829,genuine_gamer,6.96,64.87,1,39
70830,reward_hunter,15.69,6.78,0,88
70831,casual_user,9.82,21.14,1,47
70832,casual_user,12.65,15.29,1,65
70833,genuine_gamer,3.68,107.97,1,36
70834,genuine_gamer,7.74,118.84,1,36
70835,genuine_gamer,8.3,90.33,1,14
70836,reward_hunter,28.29,9.52,0,94
70837,reward_hunter,20.8,10.85,0,94
70838,casual_user,14.19,45.31,1,45
70839,casual_user,12.71,54.51,1,56
70840,reward_hunter,12.78,9.44,1,74
70841,reward_hunter,21.64,4.74,0,80
70842,casual_user,8.07,35.23,0,51
70843,genuine_gamer,7.11,99.68,1,16
70844,genuine_gamer,6.43,54.99,1,18
70845,genuine_gamer,8.77,92.14,1,38
70846,genuine_gamer,9.84,103.54,0,17
70847,genuine_gamer,8.22,61.05,0,37
70848,reward_hunter,24.25,19.45,1,75
70849,casual_user,13.14,45.97,0,53
70850,casual_user,8.48,36.36,0,47
70851,casual_user,10.65,44.54,0,52
70852,genuine_gamer,9.81,56.01,1,11
70853,genuine_gamer,4.5,61.86,1,22
70854,casual_user,11.33,44.38,1,67
70855,genuine_gamer,2.93,49.7,0,31
70856,genuine_gamer,9.5,107.93,1,27
70857,genuine_gamer,7.97,50.04,1,14
70858,genuine_gamer,7.39,80.49,1,26
70859,genuine_gamer,9.14,109.13,1,35
70860,genuine_gamer,6.69,100.33,1,28
70861,reward_hunter,23.3,7.81,0,72
70862,casual_user,9.41,53.25,1,54
70863,casual_user,8.96,11.38,1,46
70864,casual_user,5.6,41.9,1,67
70865,casual_user,5.75,50.6,1,43
70866,casual_user,11.01,58.93,0,59
70867,reward_hunter,16.11,4.32,0,77
70868,genuine_gamer,6.39,104.19,1,31
70869,reward_hunter,18.34,9.85,0,84
70870,reward_hunter,11.05,5.12,0,88
70871,genuine_gamer,7.88,116.18,0,20
70872,genuine_gamer,7.07,98.13,1,36
70873,casual_user,6.36,32.74,1,47
70874,reward_hunter,24.15,5.03,0,83
70875,genuine_gamer,6.38,82.81,1,39
70876,casual_user,12.71,37.09,0,63
70877,reward_hunter,29.18,9.53,1,73
70878,genuine_gamer,2.11,98.4,1,34
70879,genuine_gamer,5.38,44.5,1,11
70880,reward_hunter,10.62,12.07,0,94
70881,reward_hunter,17.69,3.51,0,95
70882,casual_user,6.02,24.48,0,43
70883,genuine_gamer,6.64,60.78,1,21
70884,reward_hunter,23.01,3.79,0,89
70885,reward_hunter,18.88,16.04,0,91
70886,casual_user,10.13,54.38,0,52
70887,genuine_gamer,8.27,79.1,0,37
70888,casual_user,10.4,21.52,1,43
70889,genuine_gamer,2.04,96.73,0,17
70890,genuine_gamer,5.32,77.44,1,12
70891,reward_hunter,20.92,4.1,0,88
70892,genuine_gamer,3.58,109.35,1,19
70893,genuine_gamer,2.56,75.78,1,16
70894,casual_user,11.27,27.88,0,51
70895,genuine_gamer,5.14,38.95,1,30
70896,genuine_gamer,4.93,101.43,1,34
70897,genuine_gamer,8.05,74.86,1,32
70898,casual_user,11.6,27.66,0,62
70899,genuine_gamer,8.65,58.87,1,19
70900,casual_user,5.84,19.17,1,61
70901,genuine_gamer,7.85,91.46,1,25
70902,genuine_gamer,3.85,83.86,1,30
70903,reward_hunter,27.69,10.52,1,91
70904,genuine_gamer,9.05,118.54,1,30
70905,casual_user,11.87,14.23,1,58
70906,casual_user,14.95,33.95,0,69
70907,genuine_gamer,7.85,73.0,1,21
70908,genuine_gamer,2.52,91.28,1,12
70909,reward_hunter,28.35,11.63,0,91
70910,casual_user,12.58,17.1,0,54
70911,casual_user,14.54,49.73,1,43
70912,reward_hunter,19.25,6.24,0,88
70913,genuine_gamer,8.58,93.9,1,22
70914,reward_hunter,24.56,16.58,1,85
70915,casual_user,5.22,18.19,1,62
70916,casual_user,9.99,55.65,1,58
70917,reward_hunter,27.78,7.95,0,90
70918,casual_user,12.15,28.87,1,43
70919,genuine_gamer,4.11,74.47,0,30
70920,casual_user,13.38,50.0,1,56
70921,reward_hunter,25.09,11.52,0,85
70922,casual_user,5.25,14.21,1,57
70923,casual_user,10.25,10.89,1,58
70924,genuine_gamer,5.41,115.61,1,33
70925,casual_user,14.92,53.02,0,68
70926,reward_hunter,17.75,9.63,1,97
70927,casual_user,11.39,20.59,0,51
70928,reward_hunter,19.8,16.3,0,73
70929,reward_hunter,17.68,16.63,0,74
70930,genuine_gamer,8.64,112.21,1,22
70931,casual_user,13.15,11.98,0,50
70932,casual_user,6.13,16.23,1,59
70933,casual_user,7.87,55.09,1,62
70934,genuine_gamer,6.04,64.57,1,16
70935,casual_user,6.78,54.57,1,47
70936,genuine_gamer,7.5,88.31,1,15
70937,reward_hunter,26.86,10.44,0,96
70938,reward_hunter,16.59,18.34,0,77
70939,genuine_gamer,2.9,67.33,0,22
70940,casual_user,13.94,35.02,0,44
70941,reward_hunter,18.86,7.25,0,78
70942,genuine_gamer,9.22,42.38,1,38
70943,genuine_gamer,8.9,69.52,1,24
70944,casual_user,6.66,33.22,1,49
70945,casual_user,9.97,11.81,1,45
70946,casual_user,11.51,37.85,1,50
70947,reward_hunter,29.86,14.93,1,82
70948,reward_hunter,20.41,6.87,1,88
70949,reward_hunter,18.13,13.71,1,94
70950,genuine_gamer,2.56,104.58,1,26
70951,genuine_gamer,2.78,101.04,0,23
70952,reward_hunter,26.37,3.23,0,90
70953,casual_user,12.63,36.03,1,65
70954,genuine_gamer,2.98,38.6,1,17
70955,casual_user,14.36,12.5,0,42
70956,reward_hunter,26.61,7.88,0,78
70957,genuine_gamer,2.86,32.33,1,12
70958,reward_hunter,22.67,18.65,1,78
70959,casual_user,8.76,58.73,1,53
70960,reward_hunter,23.62,18.79,1,82
70961,genuine_gamer,3.06,117.48,1,34
70962,casual_user,14.34,46.51,0,68
